RunTime	DBNAME	ObjectName	ObjectID	Improvement_Measure	CREATE_INDEX_Statement	user_seeks	user_scans	last_user_seek	last_user_scan	avg_total_user_cost	avg_user_impact	avg_system_impact	index_group_handle	index_handle
2017-03-18 13:18:29.057	Equator	TimBEEmployeeDetails	1995154153	825.8	CREATE INDEX missing_index_621_620 ON [Equator].[dbo].[TimBEEmployeeDetails] ([TeamCode]) INCLUDE ([EmployeeNumber])	16	0	2017-03-17 09:18:03.453	NULL	0.822864228441727	62.72	0	621	620
2017-03-18 13:18:29.057	Equator	TimGEEmployeeDetails	263671987	797.5	CREATE INDEX missing_index_123_122 ON [Equator].[dbo].[TimGEEmployeeDetails] ([LeavingDate])	18	0	2017-03-16 09:15:09.453	NULL	1.49825968637704	29.57	0	123	122
2017-03-18 13:18:29.057	Equator	TimBEEmployeeDetails	1995154153	726.4	CREATE INDEX missing_index_9926_9925 ON [Equator].[dbo].[TimBEEmployeeDetails] ([JobTitle],[Department])	14	0	2017-02-23 14:18:14.547	NULL	0.572778779660816	90.59	0	9926	9925
2017-03-18 13:18:29.057	Equator	TimBEEmployeeDetails	1995154153	724.8	CREATE INDEX missing_index_40106_40105 ON [Equator].[dbo].[TimBEEmployeeDetails] ([JobTitle], [TeamCode])	14	0	2017-03-07 22:35:59.570	NULL	0.933270340533357	55.47	0	40106	40105
2017-03-18 13:18:29.057	Equator	TimBEEmployeeDetails	1995154153	669.0	CREATE INDEX missing_index_12910_12909 ON [Equator].[dbo].[TimBEEmployeeDetails] ([AccessGroup]) INCLUDE ([EmployeeNumber], [JobTitle], [Grade], [GradePoint], [Department], [Branch], [GroupCode], [WorkPattern], [OffsetDays], [WorkCentre], [CostCentre], [NonProductiveCode], [TeamCode], [StandownTimeBank], [EWTDOptedInDate], [EWTDOptedOut], [EWTDOverridePeriod], [EWTDAveragePeriod], [BankedHoursBalance])	13	0	2017-03-14 09:02:52.193	NULL	0.672404621472894	76.53	0	12910	12909
2017-03-18 13:18:29.057	Equator	TimGEEmployeeDetails	263671987	580.9	CREATE INDEX missing_index_32465_32464 ON [Equator].[dbo].[TimGEEmployeeDetails] ([TAStatus],[LeavingDate], [Suspended], [AccessLevel]) INCLUDE ([EmployeeNumber])	13	0	2017-03-10 09:16:02.397	NULL	0.945099795651009	47.28	0	32465	32464
2017-03-18 13:18:29.057	Equator	TimGEEmployeeDetails	263671987	571.6	CREATE INDEX missing_index_358_357 ON [Equator].[dbo].[TimGEEmployeeDetails] ([TAStatus],[AccessLevel]) INCLUDE ([EmployeeNumber], [FullName])	15	0	2017-03-08 09:31:11.077	NULL	2.61560453453353	14.57	0	358	357
2017-03-18 13:18:29.057	Equator	TimHolidayAuthorised	1909581841	539.2	CREATE INDEX missing_index_54797_54796 ON [Equator].[dbo].[TimHolidayAuthorised] ([HolidayStartDate]) INCLUDE ([EmployeeNumber], [HolidayEndDate], [HolidayReason])	22	0	2017-03-10 11:56:08.133	NULL	0.869136952417583	28.2	0	54797	54796
2017-03-18 13:18:29.057	Equator	TimGEEmployeeDetails	263671987	527.8	CREATE INDEX missing_index_819_818 ON [Equator].[dbo].[TimGEEmployeeDetails] ([TAStatus],[AccessLevel]) INCLUDE ([EmployeeNumber], [KnownAs], [FullName], [Surname], [Forename], [SFDCStatus], [NINumber], [LeaverIndicator], [PayrollCompanyID])	14	0	2017-03-16 14:21:36.630	NULL	0.409710782962963	92.01	0	819	818
2017-03-18 13:18:29.057	Equator	TimBEEmployeeDetails	1995154153	465.3	CREATE INDEX missing_index_3790_3789 ON [Equator].[dbo].[TimBEEmployeeDetails] ([TeamCode],[JobTitle]) INCLUDE ([EmployeeNumber], [Grade], [GradePoint], [Department], [Branch], [GroupCode], [AccessGroup], [WorkPattern], [OffsetDays], [WorkCentre], [CostCentre], [NonProductiveCode], [StandownTimeBank], [EWTDOptedInDate], [EWTDOptedOut], [EWTDOverridePeriod], [EWTDAveragePeriod], [BankedHoursBalance])	9	0	2017-03-17 09:18:17.737	NULL	0.673905553005565	76.71	0	3790	3789
2017-03-18 13:18:29.057	Equator	TimGEEmployeeDetails	263671987	452.7	CREATE INDEX missing_index_451_450 ON [Equator].[dbo].[TimGEEmployeeDetails] ([TAStatus],[EmployeeNumber], [AccessLevel])	38	0	2017-03-17 08:13:47.690	NULL	0.202129891406429	58.94	0	451	450
2017-03-18 13:18:29.057	Equator	TimBEEmployeeDetails	1995154153	423.3	CREATE INDEX missing_index_12147_12146 ON [Equator].[dbo].[TimBEEmployeeDetails] ([Department],[Grade]) INCLUDE ([EmployeeNumber])	8	0	2017-03-14 09:31:35.030	NULL	0.650586850327633	81.33	0	12147	12146
2017-03-18 13:18:29.057	Equator	TimGEEmployeeDetails	263671987	374.8	CREATE INDEX missing_index_33778_33777 ON [Equator].[dbo].[TimGEEmployeeDetails] ([PersonnelStatus],[LeavingDate]) INCLUDE ([EmployeeNumber], [KnownAs], [FullName], [AccessLevel], [PayrollCompanyID])	10	0	2017-03-08 09:26:01.277	NULL	0.73264959353385	51.16	0	33778	33777
2017-03-18 13:18:29.057	Equator	TimHolidayAuthorised	1909581841	368.8	CREATE INDEX missing_index_74178_74177 ON [Equator].[dbo].[TimHolidayAuthorised] ([DateAuthorised], [HolidayStartDate]) INCLUDE ([EmployeeNumber], [HolidayEndDate], [HolidayReason])	14	0	2017-03-17 07:56:26.883	NULL	0.420874733248681	62.59	0	74178	74177
2017-03-18 13:18:29.057	Equator	TimGEEmployeeDetails	263671987	317.1	CREATE INDEX missing_index_74836_74835 ON [Equator].[dbo].[TimGEEmployeeDetails] ([PersonnelStatus], [AccessLevel],[JoiningDate], [LeavingDate], [Suspended]) INCLUDE ([EmployeeNumber], [FullName], [Surname], [TAStatus], [PayrollCompanyID])	8	0	2017-03-17 11:35:18.730	NULL	0.450384462962963	88	0	74836	74835
2017-03-18 13:18:29.057	Equator	TimGEEmployeeDetails	263671987	272.3	CREATE INDEX missing_index_24258_24257 ON [Equator].[dbo].[TimGEEmployeeDetails] ([TAStatus],[LeavingDate], [AccessLevel]) INCLUDE ([EmployeeNumber])	7	0	2017-03-15 10:44:00.587	NULL	0.951680412114216	40.88	0	24258	24257
2017-03-18 13:18:29.057	Equator	TimBEEmployeeDetails	1995154153	268.8	CREATE INDEX missing_index_52397_52396 ON [Equator].[dbo].[TimBEEmployeeDetails] ([Department]) INCLUDE ([EmployeeNumber], [JobTitle], [GroupCode])	6	0	2017-03-09 13:14:37.203	NULL	1.63764716289928	27.36	0	52397	52396
2017-03-18 13:18:29.057	Equator	PrsTrainingCoursesDates	715149593	245.4	CREATE INDEX missing_index_13654_13653 ON [Equator].[dbo].[PrsTrainingCoursesDates] ([Date])	32	0	2017-03-16 15:16:20.957	NULL	0.100479678568502	76.32	0	13654	13653
2017-03-18 13:18:29.057	Equator	TimGEEmployeeDetails	263671987	199.0	CREATE INDEX missing_index_46530_46529 ON [Equator].[dbo].[TimGEEmployeeDetails] ([LeavingDate], [AccessLevel]) INCLUDE ([EmployeeNumber], [FullName], [Title], [Surname], [Forename], [AddressLine1], [AddressLine2], [AddressLine3], [AddressLine4], [PostCode], [Sex], [DateOfBirth], [MaritalStatus], [TelephoneNumber], [IntExtensionNumber], [JoiningDate], [UnionCode], [Suspended], [NINumber], [EMail], [ConversionLevel], [DateGroupJoined], [Reference], [MobilePhoneNumber], [PayrollCompanyID], [ContractType], [ContractClass], [ForeignCountry])	6	0	2017-03-16 11:51:22.197	NULL	1.49032917315559	22.25	0	46530	46529
2017-03-18 13:18:29.057	Equator	PayEmployeeMaster	50099219	190.8	CREATE INDEX missing_index_1221_1220 ON [Equator].[dbo].[PayEmployeeMaster] ([PayrollPeriod],[LeaverIndicator]) INCLUDE ([EmployeeNumber])	13	0	2017-02-21 10:42:54.137	NULL	1.49488842820596	9.82	0	1221	1220
2017-03-18 13:18:29.057	Equator	TimBEEmployeeDetails	1995154153	155.1	CREATE INDEX missing_index_26902_26901 ON [Equator].[dbo].[TimBEEmployeeDetails] ([Department], [OnFlexiTime]) INCLUDE ([EmployeeNumber], [JobTitle], [Grade], [GradePoint], [Branch], [GroupCode], [WorkPattern], [OffsetDays], [CostCentre], [TeamCode], [FlexiTimeOpenBal], [FlexiCarryForward], [MaxFlexiOver], [MaxFlexiUnder], [FlexiLimitRule], [FlexAsOvertime], [PayrollCompanyID])	3	0	2017-02-28 14:55:18.663	NULL	0.538131390370371	96.06	0	26902	26901
2017-03-18 13:18:29.057	Equator	TimGEEmployeeDetails	263671987	154.0	CREATE INDEX missing_index_71878_71877 ON [Equator].[dbo].[TimGEEmployeeDetails] ([PersonnelStatus], [AccessLevel]) INCLUDE ([EmployeeNumber], [FullName], [Title], [Surname], [Forename], [AddressLine1], [AddressLine2], [AddressLine3], [AddressLine4], [PostCode], [Sex], [DateOfBirth], [MaritalStatus], [Dependants], [TelephoneNumber], [IntExtensionNumber], [ContractNumber], [JoiningDate], [LeavingDate], [UnionCode], [DrivingLicenceHeld], [Suspended], [NINumber], [EMail], [ConversionLevel], [DateGroupJoined], [ReasonForLeaving], [Reference], [ClassificationType], [MobilePhoneNumber], [ContractType], [ContractClass], [ForeignCountry])	4	0	2017-03-17 11:32:04.783	NULL	0.556223932210158	69.23	0	71878	71877
2017-03-18 13:18:29.057	Equator	TimHolidayAuthorised	1909581841	153.1	CREATE INDEX missing_index_52382_52381 ON [Equator].[dbo].[TimHolidayAuthorised] ([DateAuthorised]) INCLUDE ([EmployeeNumber])	5	0	2017-03-09 13:11:35.630	NULL	0.589706467361034	51.93	0	52382	52381
2017-03-18 13:18:29.057	Equator	TimBEEmployeeDetails	1995154153	150.1	CREATE INDEX missing_index_74433_74432 ON [Equator].[dbo].[TimBEEmployeeDetails] ([JobTitle], [TeamCode]) INCLUDE ([EmployeeNumber], [Grade], [GradePoint], [Department], [Branch], [GroupCode], [AccessGroup], [WorkPattern], [OffsetDays], [WorkCentre], [CostCentre], [NonProductiveCode], [StandownTimeBank], [EWTDOptedInDate], [EWTDOptedOut], [EWTDOverridePeriod], [EWTDAveragePeriod], [BankedHoursBalance])	3	0	2017-03-17 09:15:13.510	NULL	0.588812724713859	84.98	0	74433	74432
2017-03-18 13:18:29.057	Equator	PrsTrainingSkills	1003150619	146.3	CREATE INDEX missing_index_735_734 ON [Equator].[dbo].[PrsTrainingSkills] ([CourseCode], [TrainingResult], [TrainingDate]) INCLUDE ([EmployeeNumber])	4	0	2017-03-13 10:00:09.630	NULL	1.19806492077917	30.53	0	735	734
2017-03-18 13:18:29.057	Equator	PrsTrainingSkills	1003150619	145.9	CREATE INDEX missing_index_733_732 ON [Equator].[dbo].[PrsTrainingSkills] ([CourseCode],[TrainingDate]) INCLUDE ([EmployeeNumber], [TrainingResult])	4	0	2017-03-13 10:00:09.630	NULL	1.19806492077917	30.44	0	733	732
2017-03-18 13:18:29.057	Equator	PrsTrainingSkills	1003150619	134.5	CREATE INDEX missing_index_14742_14741 ON [Equator].[dbo].[PrsTrainingSkills] ([TrainingResult]) INCLUDE ([EmployeeNumber], [CourseCode], [CourseSequence], [BookedBy], [TrainingDate], [BookedByEmployee])	4	0	2017-03-17 22:27:20.830	NULL	1.00453186668602	33.47	0	14742	14741
2017-03-18 13:18:29.057	Equator	TimBEEmployeeDetails	1995154153	129.9	CREATE INDEX missing_index_52403_52402 ON [Equator].[dbo].[TimBEEmployeeDetails] ([Department]) INCLUDE ([EmployeeNumber], [JobTitle], [HolidayEntitlement])	3	0	2017-03-09 13:11:47.147	NULL	1.38615052370136	31.23	0	52403	52402
2017-03-18 13:18:29.057	Equator	TimHolidayAuthorised	1909581841	126.2	CREATE INDEX missing_index_55041_55040 ON [Equator].[dbo].[TimHolidayAuthorised] ([HolidayReason],[HolidayStartDate]) INCLUDE ([EmployeeNumber], [HolidayEndDate])	6	0	2017-03-10 10:53:36.023	NULL	1.41586764668588	14.86	0	55041	55040
2017-03-18 13:18:29.057	Equator	TimBEEmployeeDetails	1995154153	103.2	CREATE INDEX missing_index_45232_45231 ON [Equator].[dbo].[TimBEEmployeeDetails] ([Department]) INCLUDE ([EmployeeNumber], [WorkPattern])	2	0	2017-03-16 12:37:30.907	NULL	0.697817771758664	73.96	0	45232	45231
